Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit,Payment_Method,Returned
ORD-2000-13830,2023-07-28,2023-07-30,Standard Class,Critical,CUST-4411,Randy Martin,Corporate,Hernandezmouth,Wyoming,58872,South,PROD-OFF-8910966,Office Supplies,Labels,Full Labels,91.36,12,0.0,1096.32,231.77,Wire Transfer,No
ORD-1996-90418,2024-10-02,2024-10-06,Same Day,Low,CUST-3292,Margaret Green,Corporate,Rhondaborough,Colorado,73149,East,PROD-TEC-2976769,Technology,Accessories,Forward Accessories,689.81,3,0.1,1862.49,456.01,PayPal,No
ORD-2011-49039,2023-08-08,2023-08-15,Same Day,Critical,CUST-4013,Taylor Adams,Corporate,New Nicholestad,Oregon,05058,East,PROD-FUR-7519633,Furniture,Chairs,Office Chairs,354.24,14,0.1,4463.42,743.26,PayPal,No
ORD-1977-88361,2025-09-05,2025-09-06,Same Day,Medium,CUST-5924,Cheryl Zimmerman,Consumer,Ashleychester,New Hampshire,59196,South,PROD-OFF-5400067,Office Supplies,Appliances,Dog Appliances,424.78,9,0.0,3823.02,769.59,Credit Card,No
ORD-2007-94152,2022-04-11,2022-04-15,Same Day,High,CUST-8539,Laura Pope,Consumer,Smithburgh,Mississippi,65211,West,PROD-OFF-1429074,Office Supplies,Paper,Condition Paper,344.14,7,0.3,1686.29,132.88,Wire Transfer,No
ORD-1971-88653,2023-09-26,2023-09-27,Standard Class,Low,CUST-7383,Nicole Callahan,Consumer,West Xavier,Washington,86301,South,PROD-OFF-1462042,Office Supplies,Appliances,Send Appliances,206.66,2,0.05,392.65,97.73,Wire Transfer,No
ORD-1993-14441,2024-05-05,2024-05-12,Standard Class,Medium,CUST-4709,Brett Rogers,Consumer,North Margaret,New Mexico,47008,East,PROD-OFF-8989948,Office Supplies,Storage,Least Storage,336.28,15,0.2,4035.36,346.24,PayPal,No
ORD-1999-79924,2025-04-21,2025-04-28,Standard Class,High,CUST-1746,Susan Daniel,Home Office,Robertside,Oregon,84730,East,PROD-FUR-2193846,Furniture,Bookcases,Today Bookcases,222.74,14,0.3,2182.85,176.8,Credit Card,No
ORD-1979-81356,2023-04-24,2023-04-25,Standard Class,Critical,CUST-1170,Brian Hubbard,Corporate,Mcleanbury,West Virginia,71823,North,PROD-FUR-6226950,Furniture,Bookcases,Church Bookcases,450.49,11,0.05,4707.62,848.73,Credit Card,No
ORD-1975-79420,2022-11-27,2022-12-02,Same Day,Critical,CUST-2950,April Bryant,Corporate,Savagemouth,Washington,98247,North,PROD-TEC-1663631,Technology,Phones,Total Phones,353.07,4,0.0,1412.28,295.23,PayPal,No
ORD-1985-75790,2023-08-18,2023-08-24,First Class,High,CUST-5278,Kimberly Reeves,Consumer,West Briannahaven,Arizona,18369,North,PROD-FUR-4313194,Furniture,Tables,Region Tables,218.48,2,0.2,349.57,37.97,Credit Card,No
ORD-1975-87552,2025-02-17,2025-02-18,Second Class,Critical,CUST-1962,Alexis Smith,Consumer,Port Christopherstad,New Hampshire,50463,East,PROD-OFF-2449725,Office Supplies,Labels,Animal Labels,252.8,13,0.05,3122.08,573.87,Credit Card,No
ORD-2023-99370,2023-03-18,2023-03-21,Standard Class,Medium,CUST-5971,Rose Mcmillan,Corporate,West Karlbury,Tennessee,42680,North,PROD-FUR-5854121,Furniture,Bookcases,Process Bookcases,68.42,2,0.3,95.79,1.11,Wire Transfer,No
ORD-2010-27919,2022-02-13,2022-02-17,Standard Class,Medium,CUST-8145,Hannah Cole,Corporate,Helenland,West Virginia,91348,East,PROD-OFF-5941964,Office Supplies,Binders,Cut Binders,220.06,14,0.3,2156.59,263.88,Credit Card,Yes
ORD-1976-93512,2024-06-02,2024-06-06,First Class,Low,CUST-7208,Scott Galvan,Consumer,South Kimberly,Massachusetts,78883,East,PROD-FUR-3545972,Furniture,Chairs,Effect Chairs,180.69,2,0.0,361.38,139.05,PayPal,No
ORD-2008-53976,2023-10-06,2023-10-08,First Class,Low,CUST-7733,Joseph Martinez,Home Office,New Carlos,Montana,05888,West,PROD-TEC-7518553,Technology,Accessories,Real Accessories,409.19,2,0.1,736.54,112.26,Wire Transfer,No
ORD-1981-52359,2023-10-17,2023-10-19,Same Day,High,CUST-2229,Lisa Walker,Consumer,Wrighttown,South Dakota,37118,South,PROD-TEC-5747880,Technology,Copiers,Man Copiers,563.13,8,0.0,4505.04,960.26,Cash,No
ORD-1974-81146,2022-07-12,2022-07-17,First Class,High,CUST-7978,Jordan Glover,Corporate,Davidmouth,Mississippi,15774,East,PROD-TEC-1979022,Technology,Accessories,Room Accessories,390.93,1,0.3,273.65,-38.34,Wire Transfer,No
ORD-1983-69168,2023-01-22,2023-01-25,Same Day,Medium,CUST-6990,Larry Reeves,Corporate,New Mark,Tennessee,24274,East,PROD-FUR-8520468,Furniture,Chairs,Water Chairs,364.96,11,0.2,3211.65,677.61,Cash,No
ORD-1970-95643,2024-03-25,2024-03-28,Same Day,High,CUST-1424,Joshua Caldwell,Corporate,New Maria,North Dakota,87545,West,PROD-FUR-1378415,Furniture,Furnishings,Natural Furnishings,30.99,11,0.1,306.8,43.7,Wire Transfer,No
ORD-1992-39161,2025-10-13,2025-10-14,Same Day,Critical,CUST-3949,Ronald Simmons,Corporate,Thompsonport,Florida,69952,North,PROD-TEC-2721466,Technology,Machines,Minute Machines,212.52,15,0.2,2550.24,376.68,Credit Card,No
ORD-1997-23145,2025-01-27,2025-01-31,Second Class,Medium,CUST-1126,Thomas Peters,Corporate,Williambury,Ohio,36526,West,PROD-FUR-9413810,Furniture,Chairs,Usually Chairs,64.55,12,0.1,697.14,97.57,PayPal,No
ORD-1985-40063,2022-08-30,2022-09-01,Second Class,Medium,CUST-3867,Abigail Watson,Home Office,New Josephbury,Maine,15007,South,PROD-OFF-9993427,Office Supplies,Labels,Realize Labels,240.81,5,0.05,1143.85,294.75,Wire Transfer,No
ORD-2008-87470,2022-09-23,2022-09-28,First Class,Low,CUST-1021,Allison Murphy,Corporate,Heathview,Georgia,14134,North,PROD-FUR-8589528,Furniture,Tables,Phone Tables,403.24,10,0.05,3830.78,1110.5,Credit Card,No
ORD-1972-42279,2023-02-26,2023-03-01,Standard Class,High,CUST-4182,Rebecca Carr,Corporate,New Crystalport,Utah,12418,West,PROD-FUR-9902202,Furniture,Chairs,Section Chairs,74.31,10,0.0,743.1,179.6,Cash,No
ORD-1986-25421,2025-08-11,2025-08-17,First Class,Critical,CUST-1670,Michaela White,Home Office,Zacharyberg,Oregon,66197,West,PROD-TEC-1490073,Technology,Accessories,Pretty Accessories,664.05,3,0.0,1992.15,457.6,Credit Card,No
ORD-2017-23412,2022-09-24,2022-09-29,First Class,High,CUST-4974,Jack Hawkins,Corporate,Greenstad,Arizona,46461,North,PROD-TEC-3118084,Technology,Copiers,Off Copiers,583.44,13,0.0,7584.72,1623.38,Wire Transfer,No
ORD-2001-71542,2024-04-20,2024-04-25,Same Day,Critical,CUST-5715,Melanie Turner,Home Office,Smallstad,Minnesota,15995,South,PROD-TEC-3940814,Technology,Phones,Vote Phones,524.36,2,0.3,734.1,-89.42,PayPal,Yes
ORD-2001-60531,2024-12-28,2024-12-30,First Class,Critical,CUST-1408,John Dixon,Home Office,Jacksonfurt,Colorado,90881,South,PROD-OFF-2936236,Office Supplies,Appliances,Culture Appliances,81.5,11,0.05,851.67,166.05,Cash,No
ORD-2011-41398,2025-06-03,2025-06-10,Same Day,Low,CUST-6225,Wesley Gonzalez,Corporate,Bishopside,Iowa,83389,East,PROD-OFF-7242491,Office Supplies,Binders,Perhaps Binders,290.36,10,0.0,2903.6,845.1,Wire Transfer,No
ORD-2010-85486,2025-03-02,2025-03-08,Standard Class,Critical,CUST-8043,Amanda Webb,Home Office,New Leonard,Louisiana,95972,North,PROD-TEC-7027820,Technology,Copiers,Near Copiers,285.08,15,0.3,2993.34,-257.43,Cash,Yes
ORD-2011-59448,2024-07-19,2024-07-20,Standard Class,Critical,CUST-6432,Robert Francis,Corporate,New Alejandrohaven,Texas,27228,West,PROD-FUR-8589125,Furniture,Chairs,Example Chairs,143.95,13,0.2,1497.08,39.79,Credit Card,No
ORD-1993-51726,2022-05-01,2022-05-03,Same Day,Critical,CUST-2527,Brianna Bell,Consumer,West Tanyatown,Massachusetts,33684,West,PROD-TEC-6013718,Technology,Phones,Drop Phones,650.47,10,0.0,6504.7,2419.73,PayPal,Yes
ORD-1983-77112,2022-06-05,2022-06-08,Second Class,Critical,CUST-7528,Joshua Butler,Home Office,Lynnmouth,New Mexico,59400,South,PROD-TEC-5962045,Technology,Machines,He Machines,357.63,5,0.2,1430.52,50.18,PayPal,No
ORD-1988-11199,2025-03-22,2025-03-27,First Class,Medium,CUST-4938,Jessica Baldwin,Home Office,Amandaberg,Pennsylvania,05415,South,PROD-OFF-4566699,Office Supplies,Storage,Space Storage,261.02,5,0.0,1305.1,450.54,Cash,No
ORD-2002-50345,2023-11-08,2023-11-09,First Class,High,CUST-5040,Christopher Gallagher,Corporate,West Todd,Washington,97625,North,PROD-OFF-6671312,Office Supplies,Appliances,Issue Appliances,234.68,6,0.3,985.66,-120.58,Cash,No
ORD-1971-75403,2024-02-26,2024-03-02,Same Day,Low,CUST-3656,Andrea Hall,Corporate,Courtneystad,Ohio,79342,South,PROD-OFF-2030693,Office Supplies,Binders,Available Binders,498.41,4,0.05,1893.96,609.41,PayPal,No
ORD-2019-54294,2024-02-27,2024-03-04,First Class,High,CUST-3970,Sarah Knight,Consumer,Hollybury,Minnesota,75991,North,PROD-OFF-3337057,Office Supplies,Paper,Forward Paper,199.57,9,0.0,1796.13,618.04,PayPal,No
ORD-2010-67027,2024-04-19,2024-04-23,Second Class,Low,CUST-8251,Richard White,Consumer,North Teresahaven,Oklahoma,63149,North,PROD-OFF-3633591,Office Supplies,Art,Clearly Art,78.03,10,0.05,741.28,268.98,Credit Card,No
ORD-2021-70818,2025-08-02,2025-08-07,Second Class,Low,CUST-6884,Steven Roth,Home Office,Robertoland,Oklahoma,59174,South,PROD-TEC-7813566,Technology,Accessories,Cold Accessories,506.02,7,0.2,2833.71,100.29,Credit Card,No
ORD-2017-39005,2023-10-05,2023-10-07,First Class,Low,CUST-4529,Jonathan Bailey,Consumer,New Scott,Texas,43354,South,PROD-TEC-9390481,Technology,Accessories,Close Accessories,358.01,1,0.1,322.21,106.86,PayPal,Yes
ORD-2005-64786,2025-05-28,2025-05-29,Standard Class,Low,CUST-4921,Leroy Burke,Home Office,North Robertstad,Nebraska,91496,South,PROD-FUR-4786498,Furniture,Tables,Probably Tables,306.06,8,0.0,2448.48,683.76,Credit Card,Yes
ORD-1998-94689,2022-08-12,2022-08-13,Second Class,High,CUST-8049,Valerie Martinez,Consumer,Stacyshire,Indiana,54529,West,PROD-FUR-6712843,Furniture,Chairs,Appear Chairs,360.62,7,0.1,2271.91,403.89,Credit Card,No
ORD-1985-58295,2025-12-08,2025-12-11,First Class,Low,CUST-8364,Carolyn Gill,Home Office,East Richardhaven,Pennsylvania,67307,South,PROD-FUR-5792490,Furniture,Bookcases,Provide Bookcases,392.02,13,0.05,4841.45,1644.34,PayPal,No
ORD-1994-60471,2022-02-14,2022-02-20,Same Day,Critical,CUST-9756,Emma Brewer,Consumer,Harrellfort,Pennsylvania,12703,East,PROD-OFF-5859106,Office Supplies,Binders,Explain Binders,369.62,8,0.05,2809.11,772.39,Credit Card,No
ORD-1997-48759,2023-10-24,2023-10-31,First Class,Medium,CUST-2710,Melissa Ford,Consumer,Shawborough,Florida,46707,West,PROD-OFF-8058513,Office Supplies,Binders,Various Binders,219.73,12,0.0,2636.76,872.98,Cash,No
ORD-1998-18768,2025-08-20,2025-08-22,Standard Class,Medium,CUST-2417,John Macias,Home Office,Guerrafurt,Minnesota,20286,East,PROD-OFF-1921808,Office Supplies,Appliances,Account Appliances,334.47,7,0.3,1638.9,206.09,PayPal,No
ORD-2006-19076,2024-08-25,2024-08-31,Standard Class,Critical,CUST-8839,Jennifer Lewis,Home Office,West John,Indiana,39788,West,PROD-FUR-9016545,Furniture,Furnishings,Establish Furnishings,219.51,11,0.1,2173.15,605.55,PayPal,No
ORD-2012-99647,2024-12-18,2024-12-22,Standard Class,High,CUST-3544,Cheyenne Williams,Consumer,North Michelle,Montana,86978,South,PROD-OFF-9670745,Office Supplies,Paper,Line Paper,149.4,12,0.3,1254.96,47.46,PayPal,No
ORD-1975-20982,2022-12-04,2022-12-05,First Class,Medium,CUST-6104,Benjamin Anderson,Consumer,Figueroaville,North Dakota,28599,North,PROD-FUR-5107753,Furniture,Bookcases,Teacher Bookcases,416.79,8,0.05,3167.6,787.03,PayPal,No
ORD-1996-19587,2022-07-06,2022-07-08,Second Class,High,CUST-8165,Tara David,Corporate,East James,Louisiana,52117,West,PROD-OFF-4501267,Office Supplies,Appliances,Manager Appliances,485.74,3,0.3,1020.05,-62.25,Credit Card,No
ORD-2007-96390,2025-04-21,2025-04-26,Second Class,Critical,CUST-7762,Jenna Serrano,Corporate,New Jerry,New York,01853,North,PROD-OFF-9787786,Office Supplies,Storage,Big Storage,30.21,3,0.0,90.63,22.13,Credit Card,No
ORD-1976-56281,2023-05-12,2023-05-14,Same Day,Critical,CUST-5797,Gregory Rice,Consumer,New Alexandermouth,New Jersey,64512,West,PROD-OFF-7187441,Office Supplies,Storage,Drop Storage,404.69,2,0.2,647.5,132.24,Wire Transfer,No
ORD-2024-55275,2023-12-05,2023-12-07,Second Class,Critical,CUST-6987,Ashley Roberts,Home Office,Cassandrahaven,New Jersey,01872,West,PROD-OFF-8872904,Office Supplies,Binders,Company Binders,137.49,7,0.2,769.94,94.07,Cash,No
ORD-2023-31585,2024-02-22,2024-02-25,First Class,High,CUST-2971,Robert King,Consumer,South Jacob,South Dakota,83448,East,PROD-OFF-3316762,Office Supplies,Paper,Laugh Paper,12.85,6,0.2,61.68,6.5,Cash,No
ORD-2022-60210,2025-09-24,2025-09-29,First Class,Low,CUST-3342,Gabriela Ellison,Home Office,Bennettport,Texas,09933,North,PROD-OFF-8504617,Office Supplies,Storage,Operation Storage,214.77,15,0.2,2577.24,528.77,PayPal,No
ORD-2002-12855,2022-05-28,2022-06-02,Same Day,Medium,CUST-5217,Kevin Baird,Home Office,Craighaven,Idaho,62527,East,PROD-FUR-3197654,Furniture,Bookcases,Treat Bookcases,64.02,10,0.2,512.16,16.81,Wire Transfer,Yes
ORD-1978-34385,2022-10-07,2022-10-09,Second Class,High,CUST-9084,Margaret Olson,Corporate,Port Lee,New Jersey,44651,North,PROD-OFF-9266916,Office Supplies,Art,Skin Art,287.95,12,0.05,3282.63,951.22,Wire Transfer,Yes
ORD-1988-70156,2023-01-04,2023-01-05,Second Class,Medium,CUST-9678,Joyce Short,Consumer,Lake Tina,California,25129,North,PROD-OFF-3416225,Office Supplies,Binders,Answer Binders,129.08,13,0.2,1342.43,119.1,PayPal,Yes
ORD-1986-84368,2025-09-08,2025-09-14,First Class,High,CUST-2049,Ellen Cameron,Home Office,Port Karen,Oregon,59078,West,PROD-OFF-8470341,Office Supplies,Binders,Act Binders,203.76,1,0.2,163.01,15.07,PayPal,No
ORD-2012-65881,2024-02-23,2024-02-25,Standard Class,Low,CUST-2103,Jessica Spears,Consumer,Stoneberg,Oklahoma,28835,South,PROD-FUR-9690469,Furniture,Bookcases,Low Bookcases,256.66,5,0.1,1154.97,352.52,Wire Transfer,No
ORD-1970-36678,2024-08-03,2024-08-05,Second Class,Critical,CUST-8395,Alan Wright,Home Office,Brownport,Kansas,72734,West,PROD-FUR-7802685,Furniture,Chairs,Evening Chairs,364.65,8,0.0,2917.2,760.04,Cash,Yes
ORD-1972-53983,2023-07-27,2023-08-02,First Class,High,CUST-8124,Sandra Williams,Home Office,Robinsonburgh,Missouri,20773,South,PROD-FUR-8034795,Furniture,Tables,Shoulder Tables,288.45,5,0.0,1442.25,544.1,PayPal,No
ORD-2013-44282,2023-11-06,2023-11-11,First Class,Low,CUST-4525,Sheila Proctor,Corporate,Donaldsonville,Arkansas,70896,North,PROD-TEC-2299316,Technology,Phones,Realize Phones,650.47,2,0.1,1170.85,288.42,Cash,No
ORD-1983-79546,2025-01-28,2025-02-03,Standard Class,Low,CUST-4551,Kathleen Carter,Home Office,Lake Mitchell,Maine,27152,North,PROD-OFF-2143161,Office Supplies,Art,Themselves Art,148.1,1,0.1,133.29,37.26,Wire Transfer,No
ORD-1992-60457,2025-05-08,2025-05-13,First Class,Low,CUST-4499,Mary Jones,Corporate,North John,South Carolina,39947,South,PROD-TEC-5604346,Technology,Phones,Improve Phones,526.4100000000001,9,0.2,3790.15,653.52,Wire Transfer,No
ORD-1974-76281,2022-08-06,2022-08-07,Second Class,Low,CUST-1196,Jennifer Torres,Consumer,Grayfurt,Maine,04659,West,PROD-TEC-7399386,Technology,Copiers,Fast Copiers,429.22,5,0.2,1716.88,68.33,Cash,No
ORD-1986-44375,2025-03-19,2025-03-20,Standard Class,Low,CUST-3535,Stephanie Mendoza,Corporate,Reesechester,Idaho,95243,North,PROD-OFF-9843526,Office Supplies,Appliances,Near Appliances,283.79,12,0.05,3235.21,862.45,Credit Card,No
ORD-1991-22243,2022-12-17,2022-12-18,First Class,Critical,CUST-7951,Sarah Ramsey,Home Office,Milesport,West Virginia,63257,West,PROD-FUR-8885674,Furniture,Bookcases,Argue Bookcases,417.49,14,0.2,4675.89,752.53,PayPal,No
ORD-2000-30949,2023-07-09,2023-07-13,Standard Class,Critical,CUST-1682,James Walsh,Home Office,Jamiebury,South Carolina,55634,East,PROD-FUR-9997784,Furniture,Tables,Tree Tables,193.71,4,0.1,697.36,177.2,Credit Card,No
ORD-1985-55583,2025-01-17,2025-01-21,First Class,Critical,CUST-3456,Courtney Manning,Home Office,Mooreberg,New Jersey,89828,East,PROD-FUR-5016724,Furniture,Tables,Discussion Tables,293.47,4,0.3,821.72,-63.5,PayPal,No
ORD-1972-30869,2023-07-21,2023-07-25,Same Day,Medium,CUST-2544,Christopher King,Corporate,Boydview,New Mexico,77579,West,PROD-OFF-1726694,Office Supplies,Appliances,Avoid Appliances,343.85,2,0.3,481.39,-43.24,Cash,No
ORD-1978-81834,2025-06-11,2025-06-15,Second Class,Low,CUST-4316,Tyrone Phillips,Consumer,Port Dennis,New Mexico,35275,South,PROD-TEC-4431084,Technology,Copiers,Thus Copiers,651.47,3,0.2,1563.53,321.0,Cash,No
ORD-1974-87663,2022-04-17,2022-04-22,Second Class,High,CUST-6188,Ashley Russell,Consumer,Underwoodburgh,Mississippi,82461,East,PROD-TEC-3761639,Technology,Phones,Democrat Phones,271.63,6,0.3,1140.85,42.17,Wire Transfer,No
ORD-2025-23958,2023-07-13,2023-07-15,Standard Class,Critical,CUST-4120,Andrea Garrett,Consumer,Whitefurt,New Hampshire,93369,West,PROD-FUR-8661818,Furniture,Bookcases,Machine Bookcases,416.04,13,0.3,3785.96,-394.85,PayPal,No
ORD-1998-72274,2024-01-01,2024-01-05,Same Day,Low,CUST-2980,Holly Patrick,Home Office,New John,Arizona,82004,East,PROD-FUR-3152041,Furniture,Tables,Financial Tables,368.92,12,0.3,3098.93,-373.24,PayPal,Yes
ORD-1986-88976,2022-10-20,2022-10-21,Standard Class,Critical,CUST-2358,Kimberly Spencer,Consumer,North Elizabeth,Nebraska,29087,North,PROD-FUR-5675106,Furniture,Chairs,Left Chairs,104.8,3,0.1,282.96,63.58,Credit Card,No
ORD-1987-96330,2023-11-07,2023-11-11,Same Day,Critical,CUST-2539,Jennifer Navarro,Home Office,Matthewchester,Alabama,57684,West,PROD-FUR-2817583,Furniture,Furnishings,Personal Furnishings,188.73,7,0.3,924.78,17.31,Cash,No
ORD-1990-69671,2022-12-07,2022-12-11,First Class,Low,CUST-7187,Mrs. Victoria Mckenzie,Home Office,Trevinoton,Wisconsin,29374,South,PROD-FUR-5462978,Furniture,Tables,History Tables,18.56,1,0.1,16.7,5.0,Wire Transfer,No
ORD-1991-98403,2022-02-16,2022-02-20,First Class,Medium,CUST-8518,Alexis Davis,Home Office,Scottfurt,Oklahoma,17490,South,PROD-TEC-3133795,Technology,Accessories,Material Accessories,253.24,14,0.0,3545.36,879.08,PayPal,No
ORD-1988-11741,2022-07-28,2022-08-01,Standard Class,High,CUST-5661,Dennis Yang,Corporate,Angelaborough,Connecticut,40298,South,PROD-OFF-2912898,Office Supplies,Labels,Decade Labels,251.49,6,0.3,1056.26,116.4,Wire Transfer,Yes
ORD-2020-22606,2022-08-07,2022-08-08,Standard Class,Critical,CUST-3480,Timothy Wright,Corporate,Lake Michael,Mississippi,15312,North,PROD-FUR-3257379,Furniture,Bookcases,Poor Bookcases,180.84,7,0.3,886.12,-55.13,Wire Transfer,No
ORD-2017-54074,2025-01-02,2025-01-07,Same Day,Medium,CUST-4615,Brian Hayes,Corporate,Port Ianshire,Louisiana,44562,East,PROD-TEC-7008871,Technology,Accessories,Pull Accessories,648.27,8,0.3,3630.31,324.77,Wire Transfer,No
ORD-1978-62811,2023-04-17,2023-04-21,Standard Class,High,CUST-7298,Julie Bolton,Consumer,New Cherylhaven,Arkansas,47757,West,PROD-TEC-5758541,Technology,Machines,Within Machines,617.56,11,0.05,6453.5,2346.43,PayPal,No
ORD-2014-74861,2023-01-22,2023-01-28,Second Class,Critical,CUST-7935,Alexa Pearson,Corporate,Port Peterstad,Iowa,08382,South,PROD-TEC-6207277,Technology,Accessories,Plant Accessories,473.98,7,0.1,2986.07,425.81,PayPal,No
ORD-2003-97793,2025-09-13,2025-09-15,First Class,Low,CUST-1645,Adam Price,Consumer,East Caitlinfurt,Delaware,28049,South,PROD-FUR-1832644,Furniture,Furnishings,Bit Furnishings,159.06,2,0.2,254.5,13.37,Wire Transfer,No
ORD-1996-87231,2025-10-12,2025-10-13,First Class,High,CUST-4415,Jessica Terry,Consumer,Anneton,Rhode Island,30583,West,PROD-FUR-4404402,Furniture,Furnishings,Last Furnishings,37.94,12,0.05,432.52,69.35,Wire Transfer,No
ORD-1981-95911,2022-08-28,2022-08-30,Same Day,Medium,CUST-1210,Michael Garcia,Consumer,Mooreton,Delaware,16594,North,PROD-FUR-1879381,Furniture,Bookcases,Bring Bookcases,412.17,9,0.3,2596.67,196.76,Cash,No
ORD-1994-24936,2026-01-05,2026-01-11,Standard Class,High,CUST-9711,Mr. Kenneth Flores Jr.,Consumer,Fosterberg,Washington,16744,South,PROD-TEC-6635841,Technology,Accessories,Fight Accessories,676.4,12,0.0,8116.8,2702.73,PayPal,No
ORD-1993-99514,2024-06-14,2024-06-15,Second Class,Low,CUST-5300,Kara Johnson,Home Office,Port Melissatown,Michigan,58729,South,PROD-TEC-7998767,Technology,Machines,Thousand Machines,253.38,7,0.2,1418.93,215.0,Credit Card,No
ORD-1989-20793,2022-09-30,2022-10-02,Second Class,Critical,CUST-9518,Carl Roberts,Consumer,Williamshaven,Georgia,14465,East,PROD-TEC-8698459,Technology,Copiers,Your Copiers,551.73,15,0.1,7448.36,1209.77,Credit Card,No
ORD-1977-38873,2022-08-20,2022-08-21,Standard Class,Low,CUST-6715,Erin Mcknight,Home Office,North Joshuastad,Rhode Island,72831,South,PROD-TEC-1140374,Technology,Accessories,Soon Accessories,510.31,14,0.2,5715.47,100.21,Cash,No
ORD-1992-76039,2024-08-24,2024-08-27,Second Class,Low,CUST-3044,Martin Davis,Home Office,Waltersborough,New York,26743,East,PROD-FUR-4905409,Furniture,Furnishings,Indeed Furnishings,499.36,8,0.1,3595.39,681.02,Credit Card,No
ORD-2019-73677,2024-07-05,2024-07-09,Same Day,Low,CUST-9340,Jose Mason,Corporate,Kimberlyhaven,Rhode Island,81404,West,PROD-OFF-9904849,Office Supplies,Storage,Life Storage,407.14,9,0.05,3481.05,982.63,PayPal,No
ORD-1973-81401,2025-06-11,2025-06-16,First Class,Low,CUST-2438,Jeffrey Miller,Home Office,Saraside,Arkansas,41048,West,PROD-TEC-8715677,Technology,Accessories,Cut Accessories,406.74,15,0.3,4270.77,416.2,Cash,No
ORD-2010-67013,2026-01-06,2026-01-10,Standard Class,Medium,CUST-8332,Dean Jackson,Home Office,Warrenville,Minnesota,34360,West,PROD-FUR-6450324,Furniture,Furnishings,More Furnishings,101.76,3,0.3,213.7,-10.74,Credit Card,No
ORD-2024-48198,2025-10-31,2025-11-05,Second Class,High,CUST-9772,Cheyenne Riley,Consumer,Amyport,California,90963,South,PROD-OFF-8996376,Office Supplies,Art,Blood Art,237.78,8,0.2,1521.79,257.67,Cash,No
ORD-1992-48847,2024-12-24,2024-12-25,Second Class,High,CUST-9719,Richard Snyder,Consumer,Pricetown,Florida,49893,East,PROD-FUR-5880639,Furniture,Bookcases,Store Bookcases,388.87,2,0.0,777.74,172.36,Cash,No
ORD-1995-73287,2024-05-06,2024-05-11,Second Class,Low,CUST-3278,Justin Walker,Home Office,Evansburgh,Texas,12579,East,PROD-OFF-2557136,Office Supplies,Art,Increase Art,271.11,9,0.0,2439.99,659.63,Wire Transfer,No
ORD-2004-66168,2022-07-29,2022-07-30,Standard Class,High,CUST-1714,Roy Phillips,Consumer,Stephaniemouth,Rhode Island,52199,South,PROD-OFF-4035787,Office Supplies,Art,Find Art,474.47,9,0.3,2989.16,-286.34,Cash,No
ORD-1998-93814,2023-12-17,2023-12-21,Standard Class,Medium,CUST-1272,Samuel Gray,Consumer,Jefferymouth,Maryland,34667,South,PROD-FUR-2705829,Furniture,Bookcases,Whatever Bookcases,439.82,12,0.1,4750.06,914.52,Credit Card,No
ORD-1997-61304,2025-03-14,2025-03-21,Standard Class,Critical,CUST-5509,Steven Shaw,Consumer,Davischester,Washington,34492,North,PROD-OFF-6781924,Office Supplies,Paper,Laugh Paper,497.78,3,0.05,1418.67,454.85,PayPal,No
ORD-1971-89262,2026-01-07,2026-01-09,Standard Class,Low,CUST-7298,Samuel Anderson,Consumer,Arnoldburgh,Wisconsin,43583,North,PROD-FUR-4281046,Furniture,Furnishings,Pay Furnishings,470.81,1,0.1,423.73,67.28,Cash,No
ORD-2023-28204,2022-07-27,2022-07-30,Same Day,High,CUST-4919,Terri Lambert,Corporate,Danielside,Virginia,27009,East,PROD-FUR-9301670,Furniture,Tables,Spring Tables,393.13,15,0.0,5896.95,1407.3,Wire Transfer,No
ORD-1998-61252,2022-11-03,2022-11-09,First Class,Critical,CUST-9127,Anita Dunn,Corporate,South Thomaston,Washington,94070,North,PROD-TEC-9270275,Technology,Machines,Pull Machines,312.06,13,0.1,3651.1,1011.64,Wire Transfer,No
ORD-1988-43342,2025-08-05,2025-08-08,Standard Class,High,CUST-7239,Roy Juarez,Home Office,West April,Missouri,62274,West,PROD-TEC-6938057,Technology,Machines,Enjoy Machines,638.26,15,0.05,9095.2,2075.13,Wire Transfer,No
ORD-1998-35991,2024-02-20,2024-02-27,First Class,Medium,CUST-6786,Antonio Cantu,Home Office,Bennettburgh,Michigan,42127,West,PROD-TEC-7987558,Technology,Accessories,Claim Accessories,452.32,14,0.2,5065.98,27.06,Wire Transfer,No
ORD-1974-51050,2022-06-08,2022-06-10,Second Class,Low,CUST-8548,Kimberly Stevens,Corporate,East Timothy,Florida,58502,East,PROD-TEC-1076762,Technology,Machines,Collection Machines,458.87,15,0.3,4818.14,288.09,PayPal,No
ORD-2014-89964,2024-07-28,2024-08-02,Second Class,High,CUST-5927,Karen Reynolds,Consumer,Lake Jennaborough,Kansas,87985,West,PROD-TEC-9985406,Technology,Copiers,Rule Copiers,384.46000000000004,1,0.1,346.01,90.8,Credit Card,No
